state,year,month,total_consumption_ML,domestic_ML,agriculture_ML,industrial_ML,population_est
Assam,2023,5,2234640.67,2232042.36,2167.75,430.56,6382316
Assam,2023,6,2000549.28,1997424.95,2881.92,242.4,6382316
Assam,2023,7,2071967.58,2069087.92,2354.38,525.28,6382316
Assam,2023,8,2206523.71,2205262.34,1172.25,89.12,6382316
Assam,2023,9,1829784.46,1827325.92,2294.67,163.87,6382316
Assam,2023,10,1940258.71,1938694.74,1383.01,180.96,6382316
Assam,2023,11,1368666.5,1366701.85,1841.45,123.2,6382316
Assam,2023,12,2019068.17,2017428.62,1383.58,255.97,6382316
Assam,2024,1,2289056.6,2286786.05,2003.57,266.98,6441411
Assam,2024,2,2219730.06,2215253.52,3683.0,793.54,6441411
Assam,2024,3,2195990.21,2192894.19,2600.44,495.58,6441411
Assam,2024,4,2727241.74,2725542.8,1389.72,309.22,6441411
Assam,2024,5,1762879.58,1760025.03,2303.84,550.71,6441411
Assam,2024,6,1846708.25,1843735.34,2380.49,592.41,6441411
Assam,2024,7,2339101.65,2337349.77,1349.55,402.33,6441411
Assam,2024,8,2164717.46,2161872.92,2256.66,587.88,6441411
Assam,2024,9,1657102.64,1654265.94,2621.89,214.81,6441411
Assam,2024,10,1897995.33,1894480.89,2863.82,650.62,6441411
Assam,2024,11,1203093.04,1201412.65,1567.66,112.73,6441411
Assam,2024,12,2174014.7,2171760.58,2001.2,252.91,6441411
Assam,2025,1,1787236.61,1784369.2,2240.43,626.98,6500507
Assam,2025,2,2040515.69,2034643.31,4650.08,1222.3,6500507
Assam,2025,3,1789398.44,1785447.28,3450.32,500.83,6500507
Assam,2025,4,2655329.32,2651308.21,3213.08,808.03,6500507
Assam,2025,5,2499208.14,2497319.53,1727.31,161.3,6500507
Assam,2025,6,2267438.89,2265234.37,1703.78,500.74,6500507
Assam,2025,7,2052464.15,2048712.93,3121.94,629.27,6500507
Assam,2025,8,2021000.13,2019164.87,1561.08,274.19,6500507
Assam,2025,9,1555476.36,1554157.97,1247.95,70.45,6500507
Assam,2025,10,1279672.46,1275606.82,3424.04,641.6,6500507
Assam,2025,11,2091262.95,2088806.27,2118.06,338.63,6500507
Assam,2025,12,1360828.58,1358594.99,2023.16,210.43,6500507
Bihar,2015,1,1519651.22,1517337.64,2173.31,140.27,4869536
Bihar,2015,2,1959890.3,1958552.77,1092.97,244.56,4869536
Bihar,2015,3,2049826.11,2048323.51,1228.58,274.02,4869536
Bihar,2015,4,1227203.12,1224798.33,1851.01,553.78,4869536
Bihar,2015,5,1895532.52,1892697.64,2398.86,436.02,4869536
Bihar,2015,6,1463449.82,1462313.25,893.77,242.79,4869536
Bihar,2015,7,1380854.01,1379527.09,1055.72,271.2,4869536
Bihar,2015,8,1491195.82,1489139.25,1953.5,103.06,4869536
Bihar,2015,9,1178629.05,1176572.62,1737.1,319.33,4869536
Bihar,2015,10,1011731.88,1010770.88,865.53,95.47,4869536
Bihar,2015,11,1574581.56,1571824.76,2558.67,198.13,4869536
Bihar,2015,12,1352191.65,1349764.39,1924.73,502.53,4869536
Bihar,2016,1,1107264.4,1105030.34,1809.93,424.14,4918231
Bihar,2016,2,1522641.78,1520938.04,1483.29,220.45,4918231
Bihar,2016,3,1586166.17,1583269.18,2370.63,526.36,4918231
Bihar,2016,4,1592804.39,1590837.67,1560.62,406.1,4918231
Bihar,2016,5,1197667.72,1193325.1,3574.65,767.97,4918231
Bihar,2016,6,1892746.63,1890241.54,2081.53,423.56,4918231
Bihar,2016,7,1081727.0,1079266.56,2088.56,371.88,4918231
Bihar,2016,8,1464446.5,1463551.46,835.55,59.49,4918231
Bihar,2016,9,1403358.22,1402425.87,819.7,112.65,4918231
Bihar,2016,10,1412903.83,1410676.22,2031.94,195.67,4918231
Bihar,2016,11,1017028.68,1015706.67,1184.32,137.69,4918231
Bihar,2016,12,965069.19,963665.21,1086.7,317.28,4918231
Bihar,2017,1,1281719.6,1279351.83,2149.75,218.03,4966926
Bihar,2017,2,1223693.77,1220407.34,2642.55,643.88,4966926
Bihar,2017,3,1773923.1,1771478.95,1887.39,556.76,4966926
Bihar,2017,4,1765956.45,1762980.7,2405.59,570.17,4966926
Bihar,2017,5,1931354.58,1928493.36,2231.81,629.42,4966926
Bihar,2017,6,1314025.01,1312271.79,1513.98,239.24,4966926
Bihar,2017,7,1401291.25,1398525.13,2175.08,591.04,4966926
Bihar,2017,8,1453489.53,1451687.81,1436.79,364.93,4966926
Bihar,2017,9,1524147.16,1520786.03,2713.3,647.83,4966926
Bihar,2017,10,1207131.67,1203617.61,2852.03,662.02,4966926
Bihar,2017,11,1462707.72,1459617.68,2383.98,706.06,4966926
Bihar,2017,12,1675816.2,1674958.59,785.93,71.68,4966926
Bihar,2018,1,1157837.97,1155038.22,2379.8,419.95,5015622
Bihar,2018,2,1882017.89,1878773.25,2736.81,507.84,5015622
Bihar,2018,3,1740914.73,1738260.69,2171.49,482.55,5015622
Bihar,2018,4,2043489.89,2041208.85,1839.14,441.91,5015622
Bihar,2018,5,1334197.87,1331852.73,1876.08,469.05,5015622
Bihar,2018,6,1309015.92,1306643.37,1923.79,448.76,5015622
Bihar,2018,7,1561594.92,1559846.3,1471.21,277.41,5015622
Bihar,2018,8,973169.64,970595.93,2430.72,142.99,5015622
Bihar,2018,9,1453060.62,1451588.21,1301.02,171.39,5015622
Bihar,2018,10,996055.42,993974.95,1639.24,441.22,5015622
Bihar,2018,11,1636481.61,1633861.42,2060.63,559.56,5015622
Bihar,2018,12,1427052.17,1425118.8,1676.58,256.78,5015622
Bihar,2019,1,1643093.7,1642204.65,712.07,176.98,5064317
Bihar,2019,2,1221619.36,1218571.79,2604.22,443.35,5064317
Bihar,2019,3,1806144.12,1804708.2,1206.49,229.43,5064317
Bihar,2019,4,1802944.48,1799107.9,3066.2,770.38,5064317
Bihar,2019,5,1452162.53,1449450.89,2547.01,164.63,5064317
Bihar,2019,6,1440816.34,1437469.53,2727.81,619.0,5064317
Bihar,2019,7,1722743.68,1720698.89,1806.28,238.52,5064317
Bihar,2019,8,1315956.24,1314796.33,1049.54,110.36,5064317
Bihar,2019,9,1360119.82,1357350.0,2290.92,478.9,5064317
Bihar,2019,10,1462081.43,1460468.02,1399.96,213.46,5064317
Bihar,2019,11,1537152.82,1534765.88,2177.63,209.31,5064317
Bihar,2019,12,1260828.28,1258751.11,1965.99,111.18,5064317
Bihar,2020,1,1089134.84,1085826.47,2941.61,366.76,5113012
Bihar,2020,2,2008215.17,2006840.64,1187.59,186.94,5113012
Bihar,2020,3,2047517.61,2043910.67,3097.29,509.65,5113012
Bihar,2020,4,1699504.42,1698299.3,1126.12,79.0,5113012
Bihar,2020,5,1907594.94,1904496.0,2496.37,602.57,5113012
Bihar,2020,6,1293088.87,1290674.65,2227.47,186.75,5113012
Bihar,2020,7,1708231.21,1705509.41,2440.15,281.66,5113012
Bihar,2020,8,1183337.69,1180002.73,2998.03,336.94,5113012
Bihar,2020,9,1131895.42,1128478.28,3204.55,212.59,5113012
Bihar,2020,10,1259589.5,1258598.37,930.07,61.07,5113012
Bihar,2020,11,1599912.17,1598931.15,862.95,118.08,5113012
Bihar,2020,12,1695873.91,1694619.33,1031.77,222.81,5113012
Bihar,2021,1,1906429.17,1904149.35,1849.44,430.38,5161708
Bihar,2021,2,2065253.71,2063517.04,1431.08,305.6,5161708
Bihar,2021,3,1410512.97,1407607.31,2417.09,488.57,5161708
Bihar,2021,4,1583710.5,1582435.48,1172.1,102.92,5161708
Bihar,2021,5,1435896.82,1434065.52,1550.83,280.46,5161708
Bihar,2021,6,1266369.06,1262146.5,3431.01,791.55,5161708
Bihar,2021,7,1136339.18,1133569.92,2377.91,391.35,5161708
Bihar,2021,8,1382103.16,1380407.71,1317.95,377.49,5161708
Bihar,2021,9,1574106.28,1571895.48,1822.98,387.83,5161708
Bihar,2021,10,1313981.74,1312895.17,922.28,164.28,5161708
Bihar,2021,11,1541321.63,1539280.69,1870.4,170.54,5161708
Bihar,2021,12,1260421.98,1257477.22,2495.88,448.88,5161708
Bihar,2022,1,1267314.42,1263419.75,3004.57,890.1,5210403
Bihar,2022,2,1888459.66,1887610.58,796.28,52.79,5210403
Bihar,2022,3,1685086.82,1681725.12,3123.19,238.51,5210403
Bihar,2022,4,1908936.5,1904226.31,4113.33,596.86,5210403
Bihar,2022,5,1991336.2,1987548.85,3376.18,411.17,5210403
Bihar,2022,6,1909427.88,1907067.17,1953.18,407.52,5210403
Bihar,2022,7,1780502.34,1778409.86,1920.61,171.87,5210403
Bihar,2022,8,1566695.06,1563083.44,3198.42,413.2,5210403
Bihar,2022,9,1595518.16,1592167.88,3056.67,293.61,5210403
Bihar,2022,10,1585208.78,1582565.63,2429.31,213.84,5210403
Bihar,2022,11,1280375.68,1277194.92,2462.3,718.45,5210403
Bihar,2022,12,1344473.95,1339663.27,3952.97,857.72,5210403
Bihar,2023,1,1653386.24,1651945.43,1321.17,119.64,5259098
Bihar,2023,2,1192812.98,1189698.52,2635.24,479.22,5259098
Bihar,2023,3,1953998.82,1950407.08,3274.58,317.15,5259098
Bihar,2023,4,2128455.34,2125029.72,2890.34,535.29,5259098
Bihar,2023,5,1943717.84,1941383.91,2003.69,330.24,5259098
Bihar,2023,6,1517669.31,1514956.3,2158.21,554.8,5259098
Bihar,2023,7,1391084.23,1389460.98,1509.78,113.47,5259098
Bihar,2023,8,1209520.09,1207956.77,1374.97,188.35,5259098
Bihar,2023,9,1300481.86,1296778.88,3253.67,449.31,5259098
Bihar,2023,10,1561472.47,1558210.01,2519.71,742.75,5259098
Bihar,2023,11,1438259.05,1436947.88,1073.34,237.83,5259098
Bihar,2023,12,1071920.26,1069935.67,1570.16,414.42,5259098
Bihar,2024,1,1310973.32,1306760.86,3442.85,769.61,5307794
Bihar,2024,2,1677855.38,1676249.07,1456.1,150.21,5307794
Bihar,2024,3,1284943.92,1282611.26,1839.92,492.73,5307794
Bihar,2024,4,2054713.54,2050997.59,3055.26,660.69,5307794
Bihar,2024,5,1513449.0,1509606.46,3565.34,277.2,5307794
Bihar,2024,6,1617191.41,1613865.54,2626.77,699.09,5307794
Bihar,2024,7,1591605.32,1589373.18,1807.44,424.71,5307794
Bihar,2024,8,1776194.54,1774104.4,1652.82,437.31,5307794
Bihar,2024,9,1190866.87,1187068.9,3601.67,196.3,5307794
Bihar,2024,10,1667318.12,1663895.13,3039.45,383.54,5307794
Bihar,2024,11,1602420.08,1600541.8,1748.65,129.63,5307794
Bihar,2024,12,1222185.01,1220794.26,1191.53,199.21,5307794
Bihar,2025,1,1387631.05,1384889.37,2218.54,523.13,5356489
Bihar,2025,2,1249515.46,1245833.37,2915.2,766.89,5356489
Bihar,2025,3,1937641.98,1934527.3,2494.44,620.23,5356489
Bihar,2025,4,1322099.82,1318920.23,2447.99,731.61,5356489
Bihar,2025,5,2126286.21,2124057.07,2076.59,152.56,5356489
Bihar,2025,6,2076129.72,2072603.33,2804.68,721.71,5356489
Bihar,2025,7,1902526.25,1900642.22,1668.41,215.62,5356489
Bihar,2025,8,1395024.47,1391126.11,3247.32,651.03,5356489
Bihar,2025,9,1667308.51,1664262.52,2542.72,503.27,5356489
Bihar,2025,10,1483893.25,1481728.85,1837.21,327.19,5356489
Bihar,2025,11,1055136.25,1051930.5,2489.65,716.11,5356489
Bihar,2025,12,1531619.74,1528253.12,2861.39,505.23,5356489
Chhattisgarh,2015,1,445962.58,444945.3,870.87,146.41,1416945
Chhattisgarh,2015,2,329969.15,328925.46,932.53,111.16,1416945
Chhattisgarh,2015,3,594311.8,592783.25,1270.94,257.61,1416945
Chhattisgarh,2015,4,417170.18,415704.67,1242.86,222.65,1416945
Chhattisgarh,2015,5,335996.91,335013.22,786.55,197.15,1416945
Chhattisgarh,2015,6,464532.48,462562.24,1753.86,216.38,1416945
Chhattisgarh,2015,7,517088.41,515237.5,1716.25,134.66,1416945
Chhattisgarh,2015,8,350681.2,348469.62,1743.39,468.2,1416945
Chhattisgarh,2015,9,360742.68,358263.5,2145.63,333.55,1416945
Chhattisgarh,2015,10,336234.92,333423.2,2288.73,522.99,1416945
Chhattisgarh,2015,11,383316.24,381761.88,1394.79,159.57,1416945
Chhattisgarh,2015,12,288705.92,286060.02,2165.84,480.05,1416945
Chhattisgarh,2016,1,326800.4,325456.33,1244.22,99.86,1431114
Chhattisgarh,2016,2,430372.19,427931.57,2285.76,154.86,1431114
Chhattisgarh,2016,3,360494.35,358488.32,1644.73,361.29,1431114
Chhattisgarh,2016,4,444525.65,442144.71,2262.1,118.83,1431114
Chhattisgarh,2016,5,512240.45,508309.7,3193.15,737.6,1431114
Chhattisgarh,2016,6,354556.91,351422.15,2939.0,195.77,1431114
Chhattisgarh,2016,7,426780.6,425510.27,1130.43,139.9,1431114
Chhattisgarh,2016,8,385197.98,383014.04,2058.51,125.43,1431114
Chhattisgarh,2016,9,287837.49,284945.6,2383.93,507.95,1431114
Chhattisgarh,2016,10,427323.42,424865.37,2123.62,334.43,1431114
Chhattisgarh,2016,11,400947.68,399081.99,1606.13,259.56,1431114
Chhattisgarh,2016,12,455028.83,451934.45,2447.33,647.05,1431114
Chhattisgarh,2017,1,524176.05,521900.5,1991.21,284.33,1445283
Chhattisgarh,2017,2,481691.95,479329.54,1933.07,429.34,1445283
Chhattisgarh,2017,3,443497.37,442157.75,1052.73,286.89,1445283
Chhattisgarh,2017,4,443298.32,442078.4,1154.83,65.09,1445283
Chhattisgarh,2017,5,518449.86,515989.7,2134.8,325.36,1445283
Chhattisgarh,2017,6,407061.23,404272.12,2321.47,467.65,1445283
Chhattisgarh,2017,7,390545.24,388924.39,1326.32,294.53,1445283
Chhattisgarh,2017,8,311958.1,309835.5,2008.35,114.24,1445283
Chhattisgarh,2017,9,370969.48,367924.67,2878.6,166.21,1445283
Chhattisgarh,2017,10,336623.82,335375.42,1182.38,66.02,1445283
Chhattisgarh,2017,11,422647.38,420480.98,2007.72,158.68,1445283
Chhattisgarh,2017,12,493413.2,491510.92,1495.38,406.9,1445283
Chhattisgarh,2018,1,453855.18,450713.95,2740.14,401.1,1459453
Chhattisgarh,2018,2,418283.85,415863.0,2223.95,196.9,1459453
Chhattisgarh,2018,3,498369.46,495732.64,2272.91,363.92,1459453
Chhattisgarh,2018,4,435923.96,434231.94,1540.08,151.94,1459453
Chhattisgarh,2018,5,360894.74,359394.28,1255.5,244.97,1459453
Chhattisgarh,2018,6,365731.17,363254.64,2052.55,423.97,1459453
Chhattisgarh,2018,7,425408.74,422973.38,2020.77,414.59,1459453
Chhattisgarh,2018,8,328859.97,326543.86,2185.29,130.82,1459453
Chhattisgarh,2018,9,367779.87,365201.7,2178.71,399.46,1459453
Chhattisgarh,2018,10,439834.94,438316.11,1217.37,301.46,1459453
Chhattisgarh,2018,11,294704.11,290972.76,2901.5,829.86,1459453
Chhattisgarh,2018,12,317112.96,314727.78,1841.49,543.69,1459453
Chhattisgarh,2019,1,428305.64,425731.45,2295.41,278.77,1473622
Chhattisgarh,2019,2,387216.34,383685.9,3078.96,451.48,1473622
Chhattisgarh,2019,3,491737.12,488769.21,2291.5,676.42,1473622
Chhattisgarh,2019,4,471782.06,468175.33,2906.0,700.73,1473622
Chhattisgarh,2019,5,509913.04,506045.09,3061.32,806.63,1473622
Chhattisgarh,2019,6,449572.19,445976.23,2824.18,771.77,1473622
Chhattisgarh,2019,7,326174.67,322344.57,3174.17,655.94,1473622
Chhattisgarh,2019,8,495126.37,494438.25,588.53,99.59,1473622
Chhattisgarh,2019,9,416723.26,414089.13,2341.76,292.37,1473622
Chhattisgarh,2019,10,339099.96,335840.65,2910.91,348.41,1473622
Chhattisgarh,2019,11,316081.53,312151.09,3497.91,432.53,1473622
Chhattisgarh,2019,12,290728.2,287231.59,2778.32,718.3,1473622
Chhattisgarh,2020,1,495200.93,493569.16,1343.42,288.35,1487792
Chhattisgarh,2020,2,541262.82,537421.46,3192.08,649.27,1487792
Chhattisgarh,2020,3,377372.58,375046.28,2019.75,306.55,1487792
Chhattisgarh,2020,4,376965.7,375273.61,1570.03,122.07,1487792
Chhattisgarh,2020,5,579292.25,576670.21,2452.3,169.74,1487792
Chhattisgarh,2020,6,470177.58,466651.27,2874.46,651.85,1487792
Chhattisgarh,2020,7,323355.83,322411.03,852.63,92.17,1487792
Chhattisgarh,2020,8,354453.69,351163.4,2565.92,724.38,1487792
Chhattisgarh,2020,9,360386.72,357094.58,2975.25,316.89,1487792
Chhattisgarh,2020,10,401420.27,398456.71,2467.84,495.72,1487792
Chhattisgarh,2020,11,348759.34,346891.88,1560.81,306.65,1487792
Chhattisgarh,2020,12,431329.95,430015.37,1076.94,237.63,1487792
Chhattisgarh,2021,1,376805.72,373470.71,2806.96,528.06,1501961
Chhattisgarh,2021,2,478001.85,476355.32,1323.75,322.78,1501961
Chhattisgarh,2021,3,432669.73,430323.61,1943.13,402.99,1501961
Chhattisgarh,2021,4,378429.15,375485.88,2606.06,337.22,1501961
Chhattisgarh,2021,5,356203.44,353594.82,2070.61,538.02,1501961
Chhattisgarh,2021,6,339297.38,337404.79,1532.19,360.41,1501961
Chhattisgarh,2021,7,393292.16,392079.63,961.81,250.72,1501961
Chhattisgarh,2021,8,365256.74,361997.01,2560.73,699.0,1501961
Chhattisgarh,2021,9,370272.52,366749.79,3285.14,237.59,1501961
Chhattisgarh,2021,10,414548.04,412154.91,2086.59,306.55,1501961
Chhattisgarh,2021,11,413861.31,410070.7,2935.02,855.59,1501961
Chhattisgarh,2021,12,470218.97,465660.68,3719.12,839.16,1501961
Chhattisgarh,2022,1,392516.58,391175.03,1263.17,78.38,1516131
Chhattisgarh,2022,2,441808.09,437354.37,3790.08,663.64,1516131
Chhattisgarh,2022,3,482640.15,480442.27,1923.82,274.06,1516131
Chhattisgarh,2022,4,381248.38,378453.69,2421.47,373.21,1516131
Chhattisgarh,2022,5,595457.73,591635.8,3272.0,549.93,1516131
Chhattisgarh,2022,6,580165.93,578636.13,1254.5,275.3,1516131
Chhattisgarh,2022,7,471565.21,469432.64,1727.26,405.3,1516131
Chhattisgarh,2022,8,368535.89,365944.86,2255.46,335.57,1516131
Chhattisgarh,2022,9,433185.63,431637.19,1355.97,192.47,1516131
Chhattisgarh,2022,10,282465.49,280958.85,1277.93,228.71,1516131
Chhattisgarh,2022,11,337094.49,333662.97,2924.89,506.64,1516131
Chhattisgarh,2022,12,389037.19,386668.53,1975.88,392.77,1516131
Chhattisgarh,2023,1,323926.44,321343.7,2118.07,464.67,1530300
Chhattisgarh,2023,2,432076.4,428230.05,3093.84,752.51,1530300
Chhattisgarh,2023,3,514446.39,510455.78,3694.83,295.78,1530300
Chhattisgarh,2023,4,445702.36,444531.99,1041.88,128.49,1530300
Chhattisgarh,2023,5,585044.95,583033.23,1915.3,96.41,1530300
Chhattisgarh,2023,6,427669.79,424922.54,2123.81,623.44,1530300
Chhattisgarh,2023,7,536111.59,534855.57,1008.77,247.24,1530300
Chhattisgarh,2023,8,405204.8,402952.65,2000.61,251.53,1530300
Chhattisgarh,2023,9,293821.61,291976.53,1491.74,353.34,1530300
Chhattisgarh,2023,10,374822.66,373709.19,863.53,249.95,1530300
Chhattisgarh,2023,11,490398.8,486605.26,2939.15,854.39,1530300
Chhattisgarh,2023,12,314854.68,312738.52,1912.74,203.41,1530300
Chhattisgarh,2024,1,373979.23,372174.32,1510.93,293.99,1544470
Chhattisgarh,2024,2,390497.87,386564.1,3253.77,680.0,1544470
Chhattisgarh,2024,3,479572.51,476461.2,2431.9,679.4,1544470
Chhattisgarh,2024,4,458363.72,456025.42,1837.51,500.79,1544470
Chhattisgarh,2024,5,570481.92,569404.1,994.69,83.13,1544470
Chhattisgarh,2024,6,614195.02,610974.12,2900.47,320.42,1544470
Chhattisgarh,2024,7,453938.57,450625.8,2646.53,666.24,1544470
Chhattisgarh,2024,8,409700.47,407081.12,2261.56,357.79,1544470
Chhattisgarh,2024,9,291009.21,289798.55,1139.46,71.21,1544470
Chhattisgarh,2024,10,462308.92,458090.39,3379.46,839.07,1544470
Chhattisgarh,2024,11,472663.87,471190.85,1270.67,202.35,1544470
Chhattisgarh,2024,12,440405.15,438962.55,1196.6,246.0,1544470
Chhattisgarh,2025,1,581504.66,579600.32,1536.6,367.75,1558639
Chhattisgarh,2025,2,396952.8,394218.06,2224.11,510.62,1558639
Chhattisgarh,2025,3,442293.35,439497.51,2346.94,448.9,1558639
Chhattisgarh,2025,4,606473.04,603939.28,2406.17,127.59,1558639
Chhattisgarh,2025,5,371379.42,369551.44,1617.08,210.9,1558639
Chhattisgarh,2025,6,589213.22,585891.35,3093.42,228.45,1558639
Chhattisgarh,2025,7,437483.56,436081.88,1298.3,103.38,1558639
Chhattisgarh,2025,8,372275.72,369779.06,1950.7,545.97,1558639
Chhattisgarh,2025,9,508179.63,507037.81,994.52,147.3,1558639
Chhattisgarh,2025,10,447605.85,442556.26,3921.3,1128.29,1558639
Chhattisgarh,2025,11,415060.43,412980.34,1746.47,333.61,1558639
Chhattisgarh,2025,12,389799.47,386525.73,2949.05,324.69,1558639
Delhi,2015,1,343520.0,340397.82,2824.96,297.22,1416757
Delhi,2015,2,328027.98,327176.35,778.59,73.04,1416757
Delhi,2015,3,566422.64,564754.02,1439.52,229.1,1416757
Delhi,2015,4,499520.98,496951.64,2072.56,496.78,1416757
Delhi,2015,5,410788.33,408869.73,1540.93,377.67,1416757
Delhi,2015,6,440522.52,438205.52,2104.13,212.87,1416757
Delhi,2015,7,436213.45,434739.04,1338.22,136.19,1416757
Delhi,2015,8,289724.54,288563.04,903.76,257.75,1416757
Delhi,2015,9,362991.63,360963.66,1789.84,238.13,1416757
Delhi,2015,10,393275.09,390098.22,2617.59,559.28,1416757
Delhi,2015,11,290441.38,287961.18,2144.93,335.27,1416757
Delhi,2015,12,282620.84,281227.03,1122.78,271.03,1416757
Delhi,2016,1,300192.69,298112.06,1608.81,471.82,1430924
Delhi,2016,2,380134.48,378440.13,1504.76,189.58,1430924
Delhi,2016,3,400019.46,398924.7,886.1,208.65,1430924
Delhi,2016,4,577227.69,575515.28,1521.15,191.26,1430924
Delhi,2016,5,427097.44,424491.4,2280.53,325.51,1430924
Delhi,2016,6,555294.38,551701.48,2771.84,821.06,1430924
Delhi,2016,7,480183.63,477988.01,2052.72,142.9,1430924
Delhi,2016,8,398805.2,395867.59,2690.53,247.07,1430924
Delhi,2016,9,423946.75,421370.3,2291.93,284.52,1430924
Delhi,2016,10,400437.88,398216.9,2064.82,156.16,1430924
Delhi,2016,11,368652.23,366012.15,2100.5,539.57,1430924
Delhi,2016,12,432313.23,429556.09,2365.77,391.37,1430924
Delhi,2017,1,525805.79,522881.19,2614.72,309.89,1445092
Delhi,2017,2,534127.6,532601.04,1343.4,183.15,1445092
Delhi,2017,3,435483.53,431501.45,3232.82,749.25,1445092
Delhi,2017,4,505750.73,501900.66,3279.26,570.8,1445092
Delhi,2017,5,445218.66,443722.33,1305.6,190.73,1445092
Delhi,2017,6,333355.56,330163.31,3032.0,160.25,1445092
Delhi,2017,7,473606.74,470546.03,2496.05,564.65,1445092
Delhi,2017,8,463099.73,460525.22,1993.02,581.48,1445092
Delhi,2017,9,275137.48,272779.69,2153.6,204.19,1445092
Delhi,2017,10,422210.54,419679.56,2202.51,328.48,1445092
Delhi,2017,11,292529.22,289554.31,2650.23,324.68,1445092
Delhi,2017,12,475274.61,472619.31,2125.65,529.65,1445092
Delhi,2018,1,368299.33,364928.73,2640.46,730.14,1459259
Delhi,2018,2,332644.57,329991.77,2495.68,157.13,1459259
Delhi,2018,3,495937.76,494333.29,1331.16,273.32,1459259
Delhi,2018,4,445510.55,443045.22,2141.66,323.67,1459259
Delhi,2018,5,365346.44,362288.54,2503.69,554.22,1459259
Delhi,2018,6,414625.25,413734.27,779.18,111.8,1459259
Delhi,2018,7,536635.85,533711.73,2658.9,265.22,1459259
Delhi,2018,8,378604.6,375323.74,3050.98,229.87,1459259
Delhi,2018,9,324976.04,323318.17,1553.94,103.92,1459259
Delhi,2018,10,367268.15,365640.83,1258.89,368.44,1459259
Delhi,2018,11,290785.53,288496.91,1980.33,308.3,1459259
Delhi,2018,12,361396.19,359168.77,1995.77,231.65,1459259
Delhi,2019,1,359560.26,357387.88,1789.16,383.22,1473427
Delhi,2019,2,587830.9,585669.57,2021.36,139.97,1473427
Delhi,2019,3,371314.96,367812.14,2919.6,583.22,1473427
Delhi,2019,4,531729.63,529131.33,2326.45,271.85,1473427
Delhi,2019,5,355282.05,351032.6,3464.25,785.2,1473427
Delhi,2019,6,492570.8,491021.6,1385.97,163.23,1473427
Delhi,2019,7,457162.92,453734.14,3115.2,313.57,1473427
Delhi,2019,8,420626.54,417413.83,2633.31,579.4,1473427
Delhi,2019,9,355152.84,354298.23,735.11,119.5,1473427
Delhi,2019,10,463224.66,460800.6,1923.93,500.13,1473427
Delhi,2019,11,310008.19,307373.8,2454.81,179.58,1473427
Delhi,2019,12,457384.47,453939.74,2973.43,471.3,1473427
Delhi,2020,1,376884.7,374058.61,2336.72,489.36,1487594
Delhi,2020,2,400926.61,397664.78,3040.35,221.48,1487594
Delhi,2020,3,409039.63,405998.37,2720.99,320.27,1487594
Delhi,2020,4,428089.42,426987.76,945.85,155.82,1487594
