household_id,state,year,daily_water_liters_per_person,diet_profile,laundry_per_week,showers_per_week,bottled_water_per_week
538,Meghalaya,2018,229,Vegetarian,2,6,1
539,Meghalaya,2018,186,Vegetarian,3,4,0
540,Meghalaya,2018,258,Mixed,4,12,0
541,Mizoram,2018,125,Mixed,1,7,1
542,Mizoram,2018,199,Vegetarian,0,3,3
543,Mizoram,2018,177,Mixed,2,9,2
544,Mizoram,2018,185,Vegetarian,3,8,1
545,Mizoram,2018,206,Vegetarian,4,4,2
546,Mizoram,2018,166,High Dairy,2,7,4
547,Mizoram,2018,230,Vegetarian,2,11,3
548,Mizoram,2018,190,High Meat,3,6,0
549,Mizoram,2018,230,Mixed,3,5,1
550,Mizoram,2018,150,High Dairy,2,10,2
551,Mizoram,2018,184,Mixed,1,10,0
552,Mizoram,2018,140,High Dairy,5,9,2
553,Mizoram,2018,204,Vegetarian,3,5,0
554,Mizoram,2018,197,Mixed,2,5,2
555,Mizoram,2018,219,Vegetarian,2,6,2
556,Mizoram,2018,250,High Dairy,1,6,2
557,Mizoram,2018,81,Vegetarian,2,6,1
558,Mizoram,2018,164,Vegetarian,2,9,0
559,Mizoram,2018,141,Mixed,1,5,2
560,Mizoram,2018,249,Mixed,3,5,0
561,Mizoram,2018,115,Mixed,2,9,0
562,Mizoram,2018,193,Vegetarian,2,7,0
563,Mizoram,2018,177,High Dairy,2,4,3
564,Mizoram,2018,161,High Meat,3,3,1
565,Mizoram,2018,197,Mixed,1,8,1
566,Mizoram,2018,204,Mixed,0,4,0
567,Mizoram,2018,211,Vegetarian,3,10,2
568,Mizoram,2018,202,Vegetarian,3,9,0
569,Mizoram,2018,160,Mixed,2,7,0
570,Mizoram,2018,140,High Meat,0,5,1
571,Nagaland,2018,127,Vegetarian,3,4,1
572,Nagaland,2018,182,Vegetarian,3,9,1
573,Nagaland,2018,164,Mixed,0,6,2
574,Nagaland,2018,135,Mixed,1,9,1
575,Nagaland,2018,106,Mixed,2,8,2
576,Nagaland,2018,158,Mixed,1,9,3
577,Nagaland,2018,168,Vegetarian,2,12,0
578,Nagaland,2018,151,Vegetarian,1,7,0
579,Nagaland,2018,297,Vegetarian,2,6,0
580,Nagaland,2018,167,Mixed,3,4,0
581,Nagaland,2018,158,Vegetarian,1,8,0
582,Nagaland,2018,257,High Meat,0,6,1
583,Nagaland,2018,157,Mixed,2,10,0
584,Nagaland,2018,131,Mixed,4,8,1
585,Nagaland,2018,225,Vegetarian,2,7,1
586,Nagaland,2018,142,Vegetarian,2,3,0
587,Nagaland,2018,120,Mixed,3,5,0
588,Nagaland,2018,145,Mixed,3,6,0
589,Nagaland,2018,174,Vegetarian,2,9,0
590,Nagaland,2018,256,Vegetarian,1,6,1
591,Nagaland,2018,134,Vegetarian,7,4,0
592,Nagaland,2018,207,High Dairy,4,6,0
593,Nagaland,2018,147,Mixed,1,6,1
594,Nagaland,2018,170,Mixed,1,10,1
595,Nagaland,2018,249,Mixed,2,12,0
596,Nagaland,2018,132,Mixed,1,5,2
597,Nagaland,2018,179,Mixed,0,10,1
598,Nagaland,2018,199,Vegetarian,0,8,0
599,Nagaland,2018,205,Vegetarian,2,11,3
600,Nagaland,2018,227,Vegetarian,2,7,1
601,Odisha,2018,207,Vegetarian,1,4,0
602,Odisha,2018,165,Mixed,2,8,0
603,Odisha,2018,216,Mixed,3,6,0
604,Odisha,2018,190,Mixed,4,8,0
605,Odisha,2018,192,Vegetarian,0,15,0
606,Odisha,2018,158,Vegetarian,0,9,0
607,Odisha,2018,204,Mixed,2,2,0
608,Odisha,2018,157,Mixed,2,6,2
609,Odisha,2018,200,Vegetarian,1,5,0
610,Odisha,2018,169,Vegetarian,4,9,2
611,Odisha,2018,243,Vegetarian,3,12,0
612,Odisha,2018,193,Vegetarian,1,5,1
613,Odisha,2018,201,Mixed,3,6,0
614,Odisha,2018,148,Vegetarian,2,4,0
615,Odisha,2018,168,Mixed,2,8,2
616,Odisha,2018,147,High Meat,2,7,1
617,Odisha,2018,181,High Meat,2,10,0
618,Odisha,2018,228,Vegetarian,5,10,1
619,Odisha,2018,211,Vegetarian,1,5,1
620,Odisha,2018,131,Mixed,4,7,0
621,Odisha,2018,214,Mixed,1,8,1
622,Odisha,2018,191,Mixed,4,7,4
623,Odisha,2018,193,Mixed,2,6,1
624,Odisha,2018,155,Mixed,6,7,1
625,Odisha,2018,216,Vegetarian,1,10,1
626,Odisha,2018,161,Mixed,0,8,2
627,Odisha,2018,212,Mixed,2,5,3
628,Odisha,2018,157,Vegetarian,4,9,2
629,Odisha,2018,207,Vegetarian,0,7,0
630,Odisha,2018,127,Mixed,3,12,0
631,Punjab,2018,164,Vegetarian,1,15,2
632,Punjab,2018,212,Vegetarian,1,9,2
633,Punjab,2018,195,Vegetarian,2,7,0
634,Punjab,2018,105,Mixed,2,5,1
635,Punjab,2018,128,High Meat,1,8,1
636,Punjab,2018,129,Vegetarian,6,5,0
637,Punjab,2018,222,High Meat,7,9,1
638,Punjab,2018,254,Mixed,3,10,3
639,Punjab,2018,198,Vegetarian,3,9,0
640,Punjab,2018,201,High Meat,2,7,1
641,Punjab,2018,121,Mixed,2,7,0
642,Punjab,2018,166,Vegetarian,3,10,2
643,Punjab,2018,261,Vegetarian,5,5,1
644,Punjab,2018,207,High Meat,4,7,2
645,Punjab,2018,177,Mixed,3,4,1
646,Punjab,2018,256,Mixed,2,9,1
647,Punjab,2018,134,High Dairy,4,6,1
648,Punjab,2018,137,Vegetarian,1,6,1
649,Punjab,2018,178,Vegetarian,1,7,1
650,Punjab,2018,231,Vegetarian,1,10,0
651,Punjab,2018,90,Vegetarian,2,3,0
652,Punjab,2018,181,High Dairy,5,3,0
653,Punjab,2018,244,Mixed,0,5,0
654,Punjab,2018,73,Mixed,2,7,0
655,Punjab,2018,183,Vegetarian,3,9,1
656,Punjab,2018,148,Vegetarian,5,5,1
657,Punjab,2018,166,Vegetarian,1,3,0
658,Punjab,2018,229,Mixed,1,5,0
659,Punjab,2018,113,Vegetarian,0,6,1
660,Punjab,2018,259,Mixed,3,8,2
661,Rajasthan,2018,237,Mixed,2,2,1
662,Rajasthan,2018,174,Vegetarian,2,4,0
663,Rajasthan,2018,277,Vegetarian,0,12,0
664,Rajasthan,2018,144,Mixed,5,5,1
665,Rajasthan,2018,174,Vegetarian,1,8,1
666,Rajasthan,2018,142,Vegetarian,3,8,0
667,Rajasthan,2018,183,Vegetarian,2,8,0
668,Rajasthan,2018,169,Mixed,3,8,2
669,Rajasthan,2018,144,Vegetarian,2,6,1
670,Rajasthan,2018,251,Vegetarian,3,5,1
671,Rajasthan,2018,253,Mixed,5,13,0
672,Rajasthan,2018,174,Vegetarian,0,6,0
673,Rajasthan,2018,207,Vegetarian,4,1,1
674,Rajasthan,2018,169,Mixed,1,7,2
675,Rajasthan,2018,215,Vegetarian,1,8,1
676,Rajasthan,2018,230,High Dairy,1,9,0
677,Rajasthan,2018,192,Vegetarian,5,6,2
678,Rajasthan,2018,140,High Dairy,1,8,1
679,Rajasthan,2018,179,Mixed,3,7,2
680,Rajasthan,2018,191,High Meat,2,6,0
681,Rajasthan,2018,187,Mixed,0,11,3
682,Rajasthan,2018,288,High Dairy,4,10,0
683,Rajasthan,2018,210,Mixed,0,3,2
684,Rajasthan,2018,208,Vegetarian,2,11,1
685,Rajasthan,2018,235,Mixed,2,3,0
686,Rajasthan,2018,176,Mixed,1,10,5
687,Rajasthan,2018,177,Vegetarian,2,6,1
688,Rajasthan,2018,115,Mixed,1,4,0
689,Rajasthan,2018,242,Vegetarian,2,6,1
690,Rajasthan,2018,158,Vegetarian,4,3,2
691,Sikkim,2018,206,Mixed,1,10,1
692,Sikkim,2018,190,Vegetarian,2,6,0
693,Sikkim,2018,159,Vegetarian,3,7,0
694,Sikkim,2018,223,Vegetarian,3,8,2
695,Sikkim,2018,210,High Dairy,0,12,1
696,Sikkim,2018,120,Vegetarian,2,14,2
697,Sikkim,2018,168,High Dairy,3,7,0
698,Sikkim,2018,264,Mixed,2,6,0
699,Sikkim,2018,158,Vegetarian,3,4,1
700,Sikkim,2018,218,Vegetarian,5,3,0
701,Sikkim,2018,128,Mixed,2,6,1
702,Sikkim,2018,170,Vegetarian,1,8,0
703,Sikkim,2018,199,Vegetarian,1,2,0
704,Sikkim,2018,175,Mixed,0,12,1
705,Sikkim,2018,261,High Dairy,2,5,0
706,Sikkim,2018,219,Mixed,3,2,2
707,Sikkim,2018,157,Mixed,2,13,1
708,Sikkim,2018,178,Mixed,4,7,1
709,Sikkim,2018,150,Mixed,0,9,1
710,Sikkim,2018,149,Mixed,2,6,1
711,Sikkim,2018,182,Mixed,3,7,1
712,Sikkim,2018,117,Mixed,1,4,1
713,Sikkim,2018,186,High Dairy,3,7,1
714,Sikkim,2018,132,High Dairy,4,9,0
715,Sikkim,2018,199,Mixed,3,8,0
716,Sikkim,2018,216,High Dairy,2,8,2
717,Sikkim,2018,200,Mixed,5,8,3
718,Sikkim,2018,196,Mixed,3,8,1
719,Sikkim,2018,177,Vegetarian,2,5,0
720,Sikkim,2018,229,Mixed,1,7,0
721,Tamil Nadu,2018,169,Mixed,0,9,0
722,Tamil Nadu,2018,162,Vegetarian,1,5,0
723,Tamil Nadu,2018,184,High Meat,1,6,2
724,Tamil Nadu,2018,180,Mixed,4,8,1
725,Tamil Nadu,2018,119,Vegetarian,1,7,2
726,Tamil Nadu,2018,133,Mixed,3,8,1
727,Tamil Nadu,2018,161,High Dairy,1,12,0
728,Tamil Nadu,2018,170,Vegetarian,2,10,0
729,Tamil Nadu,2018,189,Vegetarian,2,10,0
730,Tamil Nadu,2018,177,High Dairy,0,2,3
731,Tamil Nadu,2018,119,Vegetarian,0,10,1
732,Tamil Nadu,2018,188,High Dairy,1,8,2
733,Tamil Nadu,2018,198,Mixed,1,6,3
734,Tamil Nadu,2018,188,Mixed,1,7,1
735,Tamil Nadu,2018,194,Mixed,0,6,0
736,Tamil Nadu,2018,131,High Meat,2,9,1
737,Tamil Nadu,2018,217,Mixed,0,9,1
738,Tamil Nadu,2018,167,Vegetarian,2,5,0
739,Tamil Nadu,2018,206,Mixed,2,5,1
740,Tamil Nadu,2018,243,Mixed,4,5,1
741,Tamil Nadu,2018,226,Vegetarian,0,5,1
742,Tamil Nadu,2018,166,Vegetarian,5,5,2
743,Tamil Nadu,2018,215,Mixed,2,3,3
744,Tamil Nadu,2018,159,Mixed,2,7,0
745,Tamil Nadu,2018,155,Mixed,1,5,1
746,Tamil Nadu,2018,204,Vegetarian,3,7,2
747,Tamil Nadu,2018,191,Mixed,3,4,0
748,Tamil Nadu,2018,113,Mixed,4,5,1
749,Tamil Nadu,2018,196,Vegetarian,2,7,1
750,Tamil Nadu,2018,188,High Dairy,3,6,1
751,Telangana,2018,226,Mixed,2,6,1
752,Telangana,2018,146,Mixed,1,12,3
753,Telangana,2018,158,Mixed,0,6,3
754,Telangana,2018,134,Mixed,3,7,3
755,Telangana,2018,170,Mixed,2,10,1
756,Telangana,2018,117,Vegetarian,2,10,0
757,Telangana,2018,144,Mixed,1,6,0
758,Telangana,2018,165,Mixed,0,4,0
759,Telangana,2018,157,Vegetarian,1,3,2
760,Telangana,2018,194,Mixed,4,9,0
761,Telangana,2018,165,Mixed,2,6,1
762,Telangana,2018,157,Mixed,2,2,3
763,Telangana,2018,224,Mixed,2,6,1
764,Telangana,2018,166,Mixed,4,3,0
765,Telangana,2018,177,Mixed,1,11,0
766,Telangana,2018,263,High Meat,2,5,0
767,Telangana,2018,139,Mixed,1,9,3
768,Telangana,2018,122,Mixed,1,11,1
769,Telangana,2018,153,Vegetarian,1,16,1
770,Telangana,2018,211,Vegetarian,2,12,1
771,Telangana,2018,207,High Dairy,2,3,1
772,Telangana,2018,161,Mixed,3,4,1
773,Telangana,2018,272,Mixed,4,5,1
774,Telangana,2018,140,Mixed,3,6,0
775,Telangana,2018,147,Mixed,2,6,1
776,Telangana,2018,263,Vegetarian,3,6,1
777,Telangana,2018,165,Vegetarian,1,11,1
778,Telangana,2018,215,Vegetarian,3,8,1
779,Telangana,2018,161,Vegetarian,3,8,0
780,Telangana,2018,215,High Meat,2,2,2
781,Tripura,2018,198,Vegetarian,1,5,0
782,Tripura,2018,211,Mixed,2,6,1
783,Tripura,2018,163,Vegetarian,5,5,0
784,Tripura,2018,127,Mixed,7,4,1
785,Tripura,2018,169,Vegetarian,3,6,2
786,Tripura,2018,200,Mixed,0,5,1
787,Tripura,2018,162,Vegetarian,2,8,1
788,Tripura,2018,208,Mixed,1,4,3
789,Tripura,2018,154,Mixed,2,2,1
790,Tripura,2018,192,Mixed,4,11,1
791,Tripura,2018,148,Vegetarian,0,7,0
792,Tripura,2018,192,Vegetarian,2,8,0
793,Tripura,2018,223,Mixed,1,8,2
794,Tripura,2018,176,Mixed,1,7,2
795,Tripura,2018,226,Mixed,0,5,1
796,Tripura,2018,127,Vegetarian,1,11,1
797,Tripura,2018,159,Vegetarian,1,9,0
798,Tripura,2018,158,High Meat,0,8,2
799,Tripura,2018,240,Mixed,4,7,0
800,Tripura,2018,253,Mixed,0,6,0
801,Tripura,2018,221,Vegetarian,4,13,3
802,Tripura,2018,151,Mixed,0,6,1
803,Tripura,2018,280,Mixed,4,7,3
804,Tripura,2018,167,High Dairy,1,8,0
805,Tripura,2018,189,High Dairy,3,10,0
806,Tripura,2018,197,Vegetarian,3,11,0
807,Tripura,2018,256,High Meat,1,4,1
808,Tripura,2018,173,High Dairy,2,9,0
809,Tripura,2018,185,High Dairy,2,10,0
810,Tripura,2018,238,Mixed,1,6,1
811,Uttar Pradesh,2018,151,Vegetarian,3,8,0
812,Uttar Pradesh,2018,171,Mixed,3,6,1
813,Uttar Pradesh,2018,206,Vegetarian,1,6,2
814,Uttar Pradesh,2018,203,High Meat,2,3,1
815,Uttar Pradesh,2018,183,Mixed,4,5,0
816,Uttar Pradesh,2018,220,Mixed,3,13,0
817,Uttar Pradesh,2018,196,High Meat,4,8,3
818,Uttar Pradesh,2018,226,Vegetarian,3,6,3
819,Uttar Pradesh,2018,155,Vegetarian,6,6,1
820,Uttar Pradesh,2018,167,Mixed,4,6,0
821,Uttar Pradesh,2018,208,High Meat,2,12,4
822,Uttar Pradesh,2018,200,Vegetarian,3,4,0
823,Uttar Pradesh,2018,260,Vegetarian,2,3,2
824,Uttar Pradesh,2018,195,Mixed,3,6,0
825,Uttar Pradesh,2018,141,Mixed,0,10,4
826,Uttar Pradesh,2018,241,Mixed,5,8,0
827,Uttar Pradesh,2018,184,High Dairy,5,7,1
828,Uttar Pradesh,2018,156,Mixed,3,6,2
829,Uttar Pradesh,2018,132,Vegetarian,1,4,0
830,Uttar Pradesh,2018,148,Vegetarian,1,8,0
831,Uttar Pradesh,2018,39,Mixed,1,6,2
832,Uttar Pradesh,2018,147,Mixed,0,4,0
833,Uttar Pradesh,2018,197,Vegetarian,2,5,2
834,Uttar Pradesh,2018,185,Vegetarian,3,6,0
835,Uttar Pradesh,2018,129,Mixed,1,2,1
836,Uttar Pradesh,2018,146,Mixed,2,2,0
837,Uttar Pradesh,2018,157,Vegetarian,1,7,0
838,Uttar Pradesh,2018,176,High Meat,1,7,1
839,Uttar Pradesh,2018,182,Mixed,1,8,0
840,Uttar Pradesh,2018,181,Mixed,3,12,0
841,Uttarakhand,2018,161,Vegetarian,2,5,0
842,Uttarakhand,2018,141,Vegetarian,2,11,0
843,Uttarakhand,2018,117,Vegetarian,1,7,2
844,Uttarakhand,2018,194,Mixed,1,6,0
845,Uttarakhand,2018,178,Vegetarian,2,15,1
846,Uttarakhand,2018,120,High Dairy,0,9,1
847,Uttarakhand,2018,163,Vegetarian,2,8,0
848,Uttarakhand,2018,177,Vegetarian,0,6,1
849,Uttarakhand,2018,152,Mixed,0,3,2
850,Uttarakhand,2018,160,Mixed,0,7,0
851,Uttarakhand,2018,167,Mixed,3,8,0
852,Uttarakhand,2018,229,Mixed,1,5,1
853,Uttarakhand,2018,151,High Dairy,2,7,2
854,Uttarakhand,2018,147,High Dairy,2,8,0
855,Uttarakhand,2018,229,High Dairy,3,3,0
856,Uttarakhand,2018,206,Mixed,2,8,1
857,Uttarakhand,2018,192,Vegetarian,3,9,2
858,Uttarakhand,2018,268,Vegetarian,2,10,0
859,Uttarakhand,2018,100,Vegetarian,3,7,3
860,Uttarakhand,2018,214,High Meat,1,3,1
861,Uttarakhand,2018,165,Mixed,2,5,1
862,Uttarakhand,2018,229,Vegetarian,2,12,1
863,Uttarakhand,2018,143,Mixed,4,6,3
864,Uttarakhand,2018,182,Mixed,5,7,2
865,Uttarakhand,2018,214,Vegetarian,2,7,2
866,Uttarakhand,2018,196,Mixed,2,3,0
867,Uttarakhand,2018,187,Vegetarian,0,7,1
868,Uttarakhand,2018,152,High Dairy,3,8,1
869,Uttarakhand,2018,163,Mixed,2,7,1
870,Uttarakhand,2018,114,Mixed,0,6,2
871,West Bengal,2018,151,High Meat,0,11,1
872,West Bengal,2018,149,Vegetarian,1,7,1
873,West Bengal,2018,162,Vegetarian,0,8,1
874,West Bengal,2018,167,Mixed,0,7,1
875,West Bengal,2018,214,Mixed,1,9,1
876,West Bengal,2018,138,Vegetarian,1,3,1
877,West Bengal,2018,180,Mixed,2,5,1
878,West Bengal,2018,231,Mixed,5,12,1
879,West Bengal,2018,162,Vegetarian,2,5,1
880,West Bengal,2018,220,High Meat,5,5,4
881,West Bengal,2018,220,Mixed,1,6,0
882,West Bengal,2018,176,High Meat,3,8,1
883,West Bengal,2018,144,Mixed,2,10,0
884,West Bengal,2018,187,Vegetarian,7,7,1
885,West Bengal,2018,175,Vegetarian,2,5,1
886,West Bengal,2018,177,Mixed,1,3,2
887,West Bengal,2018,231,Vegetarian,0,3,2
888,West Bengal,2018,153,Vegetarian,2,9,2
889,West Bengal,2018,112,Vegetarian,0,5,2
890,West Bengal,2018,235,Vegetarian,3,5,1
891,West Bengal,2018,168,Mixed,0,14,1
892,West Bengal,2018,159,High Meat,3,7,0
893,West Bengal,2018,170,Mixed,0,4,2
894,West Bengal,2018,217,Vegetarian,1,8,1
895,West Bengal,2018,201,Mixed,2,5,0
896,West Bengal,2018,120,Mixed,1,9,2
897,West Bengal,2018,131,Vegetarian,3,6,2
898,West Bengal,2018,217,High Meat,1,9,1
899,West Bengal,2018,208,High Meat,5,5,0
900,West Bengal,2018,188,Mixed,2,7,0
901,Andhra Pradesh,2019,238,High Meat,6,6,1
902,Andhra Pradesh,2019,171,Vegetarian,1,7,0
903,Andhra Pradesh,2019,145,Vegetarian,1,7,0
904,Andhra Pradesh,2019,126,Mixed,2,6,1
905,Andhra Pradesh,2019,256,Vegetarian,4,10,1
906,Andhra Pradesh,2019,172,Mixed,2,5,1
907,Andhra Pradesh,2019,164,Mixed,2,7,1
908,Andhra Pradesh,2019,163,Vegetarian,3,8,1
909,Andhra Pradesh,2019,124,High Meat,1,5,1
910,Andhra Pradesh,2019,169,Mixed,0,3,1
911,Andhra Pradesh,2019,148,Vegetarian,4,4,1
912,Andhra Pradesh,2019,232,Vegetarian,2,6,1
913,Andhra Pradesh,2019,204,Mixed,0,5,1
914,Andhra Pradesh,2019,176,High Dairy,0,5,1
915,Andhra Pradesh,2019,269,High Meat,0,6,1
916,Andhra Pradesh,2019,154,Vegetarian,2,9,1
917,Andhra Pradesh,2019,119,Mixed,1,12,2
918,Andhra Pradesh,2019,175,Vegetarian,4,11,0
919,Andhra Pradesh,2019,139,Mixed,0,6,0
920,Andhra Pradesh,2019,118,Mixed,2,5,1
921,Andhra Pradesh,2019,161,High Meat,4,9,1
922,Andhra Pradesh,2019,176,Vegetarian,3,5,0
923,Andhra Pradesh,2019,143,Mixed,2,5,1
924,Andhra Pradesh,2019,215,Mixed,1,7,1
925,Andhra Pradesh,2019,235,Mixed,4,10,1
926,Andhra Pradesh,2019,254,High Meat,4,5,1
927,Andhra Pradesh,2019,146,High Dairy,2,7,1
928,Andhra Pradesh,2019,203,Mixed,3,12,0
929,Andhra Pradesh,2019,230,Vegetarian,2,4,0
930,Andhra Pradesh,2019,176,Mixed,3,6,2
931,Arunachal Pradesh,2019,186,High Meat,1,11,1
932,Arunachal Pradesh,2019,133,Vegetarian,3,7,0
933,Arunachal Pradesh,2019,216,Vegetarian,2,6,1
934,Arunachal Pradesh,2019,225,High Meat,7,8,0
935,Arunachal Pradesh,2019,214,Vegetarian,1,6,1
936,Arunachal Pradesh,2019,259,Mixed,1,3,2
937,Arunachal Pradesh,2019,153,Mixed,1,7,1
938,Arunachal Pradesh,2019,166,High Dairy,0,3,3
939,Arunachal Pradesh,2019,210,Mixed,3,6,1
940,Arunachal Pradesh,2019,135,Vegetarian,1,7,0
941,Arunachal Pradesh,2019,164,Vegetarian,1,12,0
942,Arunachal Pradesh,2019,201,Vegetarian,1,8,1
943,Arunachal Pradesh,2019,205,Vegetarian,1,7,1
944,Arunachal Pradesh,2019,182,Mixed,3,9,3
945,Arunachal Pradesh,2019,256,Vegetarian,5,9,1
946,Arunachal Pradesh,2019,227,High Dairy,1,7,2
947,Arunachal Pradesh,2019,198,Mixed,0,7,1
948,Arunachal Pradesh,2019,226,Mixed,2,7,2
949,Arunachal Pradesh,2019,162,Vegetarian,2,5,3
950,Arunachal Pradesh,2019,136,Vegetarian,2,9,2
951,Arunachal Pradesh,2019,119,Mixed,1,8,0
952,Arunachal Pradesh,2019,163,Mixed,3,4,1
953,Arunachal Pradesh,2019,258,Vegetarian,1,5,4
954,Arunachal Pradesh,2019,138,Vegetarian,1,9,1
955,Arunachal Pradesh,2019,194,Mixed,2,9,2
956,Arunachal Pradesh,2019,187,Vegetarian,1,3,0
957,Arunachal Pradesh,2019,178,Vegetarian,1,5,1
958,Arunachal Pradesh,2019,155,Vegetarian,4,10,0
959,Arunachal Pradesh,2019,153,Vegetarian,0,10,1
960,Arunachal Pradesh,2019,128,Mixed,3,2,1
961,Assam,2019,189,Mixed,2,7,1
962,Assam,2019,138,High Meat,3,8,2
963,Assam,2019,181,Vegetarian,2,10,3
964,Assam,2019,209,Mixed,1,3,3
965,Assam,2019,186,Mixed,2,14,0
966,Assam,2019,204,Vegetarian,5,7,1
967,Assam,2019,86,Mixed,5,9,3
968,Assam,2019,192,Vegetarian,4,8,2
969,Assam,2019,229,Mixed,1,4,0
970,Assam,2019,247,Vegetarian,2,7,0
971,Assam,2019,133,Mixed,1,8,0
972,Assam,2019,230,Vegetarian,1,4,1
973,Assam,2019,229,Vegetarian,5,10,2
974,Assam,2019,179,Mixed,1,3,0
975,Assam,2019,148,Vegetarian,3,7,0
976,Assam,2019,177,Mixed,3,9,2
977,Assam,2019,221,Mixed,3,9,1
978,Assam,2019,221,Vegetarian,5,8,0
979,Assam,2019,106,Vegetarian,3,10,2
980,Assam,2019,108,High Meat,1,8,2
981,Assam,2019,215,Mixed,0,10,0
982,Assam,2019,153,Mixed,1,10,0
983,Assam,2019,179,Mixed,3,4,2
984,Assam,2019,187,Vegetarian,0,6,1
985,Assam,2019,251,Vegetarian,2,5,0
986,Assam,2019,163,High Meat,3,5,0
987,Assam,2019,226,Vegetarian,0,7,0
988,Assam,2019,121,Vegetarian,1,11,1
989,Assam,2019,206,Mixed,2,8,2
990,Assam,2019,150,Vegetarian,0,8,0
991,Bihar,2019,192,Vegetarian,2,9,0
992,Bihar,2019,129,Vegetarian,1,15,0
993,Bihar,2019,159,Mixed,1,8,0
994,Bihar,2019,174,Vegetarian,2,5,2
995,Bihar,2019,199,Mixed,0,8,0
996,Bihar,2019,113,Mixed,0,7,0
997,Bihar,2019,207,Vegetarian,1,9,1
998,Bihar,2019,185,Mixed,2,6,2
999,Bihar,2019,227,High Dairy,4,7,1
1000,Bihar,2019,191,Mixed,0,9,0
1001,Bihar,2019,164,Vegetarian,1,7,4
1002,Bihar,2019,214,High Meat,3,6,2
1003,Bihar,2019,139,Mixed,1,6,2
1004,Bihar,2019,169,Vegetarian,1,10,1
1005,Bihar,2019,102,High Meat,2,7,0
1006,Bihar,2019,184,Vegetarian,1,4,2
1007,Bihar,2019,178,Mixed,3,4,1
1008,Bihar,2019,218,Vegetarian,1,10,0
1009,Bihar,2019,115,Vegetarian,2,11,1
1010,Bihar,2019,251,Mixed,2,7,0
1011,Bihar,2019,173,Mixed,3,5,0
1012,Bihar,2019,131,Mixed,3,6,0
1013,Bihar,2019,266,High Meat,4,7,1
1014,Bihar,2019,198,Vegetarian,2,9,1
1015,Bihar,2019,169,Mixed,2,9,1
1016,Bihar,2019,207,Vegetarian,0,3,0
1017,Bihar,2019,351,Mixed,3,9,2
1018,Bihar,2019,133,Mixed,2,7,2
1019,Bihar,2019,240,Vegetarian,1,16,1
1020,Bihar,2019,208,Vegetarian,1,9,2
1021,Chhattisgarh,2019,178,High Dairy,2,4,0
1022,Chhattisgarh,2019,133,Vegetarian,2,10,0
1023,Chhattisgarh,2019,127,High Meat,2,3,1
1024,Chhattisgarh,2019,155,Mixed,3,7,2
1025,Chhattisgarh,2019,99,Vegetarian,3,8,0
1026,Chhattisgarh,2019,137,High Meat,2,6,0
1027,Chhattisgarh,2019,150,Mixed,1,7,0
1028,Chhattisgarh,2019,199,Vegetarian,2,7,1
1029,Chhattisgarh,2019,239,Mixed,1,5,0
1030,Chhattisgarh,2019,145,Vegetarian,2,7,2
1031,Chhattisgarh,2019,163,Mixed,1,2,1
1032,Chhattisgarh,2019,176,Mixed,1,9,3
1033,Chhattisgarh,2019,170,Mixed,3,4,1
1034,Chhattisgarh,2019,283,Mixed,2,6,0
1035,Chhattisgarh,2019,205,Vegetarian,3,3,1
1036,Chhattisgarh,2019,101,Vegetarian,5,9,3
1037,Chhattisgarh,2019,207,Mixed,0,8,0
1038,Chhattisgarh,2019,114,Mixed,4,6,1
1039,Chhattisgarh,2019,237,Vegetarian,2,8,0
1040,Chhattisgarh,2019,233,Vegetarian,0,11,0
1041,Chhattisgarh,2019,179,Vegetarian,4,6,0
1042,Chhattisgarh,2019,145,Vegetarian,2,10,2
1043,Chhattisgarh,2019,157,High Meat,3,4,1
1044,Chhattisgarh,2019,249,Vegetarian,1,4,1
1045,Chhattisgarh,2019,100,High Meat,5,6,1
1046,Chhattisgarh,2019,152,Vegetarian,1,1,1
1047,Chhattisgarh,2019,189,Vegetarian,4,7,1
1048,Chhattisgarh,2019,197,Vegetarian,3,6,0
1049,Chhattisgarh,2019,168,Vegetarian,3,3,2
1050,Chhattisgarh,2019,101,Mixed,2,10,1
1051,Delhi,2019,194,Vegetarian,0,4,1
1052,Delhi,2019,208,Vegetarian,2,7,1
1053,Delhi,2019,183,Mixed,2,5,1
1054,Delhi,2019,185,Vegetarian,1,7,3
1055,Delhi,2019,244,Vegetarian,5,11,1
1056,Delhi,2019,80,Vegetarian,1,8,0
1057,Delhi,2019,165,Mixed,2,10,0
1058,Delhi,2019,153,Vegetarian,3,4,0
1059,Delhi,2019,150,Vegetarian,4,8,0
1060,Delhi,2019,242,Vegetarian,1,6,2
1061,Delhi,2019,126,Vegetarian,1,8,3
1062,Delhi,2019,174,Vegetarian,0,11,2
1063,Delhi,2019,226,Vegetarian,5,6,4
1064,Delhi,2019,234,Mixed,2,7,1
1065,Delhi,2019,148,Mixed,2,12,2
1066,Delhi,2019,231,High Dairy,1,7,0
1067,Delhi,2019,252,Mixed,4,6,0
1068,Delhi,2019,231,High Meat,2,6,1
1069,Delhi,2019,142,High Meat,1,7,0
1070,Delhi,2019,175,High Meat,0,9,1
1071,Delhi,2019,186,Mixed,1,11,3
1072,Delhi,2019,243,High Dairy,1,6,1
1073,Delhi,2019,161,Vegetarian,5,5,2
1074,Delhi,2019,119,Vegetarian,4,4,1
1075,Delhi,2019,171,Vegetarian,5,9,0
1076,Delhi,2019,181,Vegetarian,0,7,1
