state,crop,year,water_m3_per_ton
Meghalaya,Potato,2016,437.2
Meghalaya,Potato,2017,425.3
Meghalaya,Potato,2018,529.8
Meghalaya,Potato,2019,459.1
Meghalaya,Potato,2020,497.5
Meghalaya,Potato,2021,432.3
Meghalaya,Potato,2022,565.3
Meghalaya,Potato,2023,511.7
Meghalaya,Potato,2024,498.0
Meghalaya,Potato,2025,513.0
Meghalaya,Tea,2010,5009.7
Meghalaya,Tea,2011,7042.8
Meghalaya,Tea,2012,5876.6
Meghalaya,Tea,2013,7157.9
Meghalaya,Tea,2014,6907.7
Meghalaya,Tea,2015,5165.7
Meghalaya,Tea,2016,6205.5
Meghalaya,Tea,2017,6109.5
Meghalaya,Tea,2018,7676.4
Meghalaya,Tea,2019,5600.2
Meghalaya,Tea,2020,5967.3
Meghalaya,Tea,2021,4993.1
Meghalaya,Tea,2022,5614.5
Meghalaya,Tea,2023,5860.7
Meghalaya,Tea,2024,5766.5
Meghalaya,Tea,2025,5501.5
Meghalaya,Groundnut,2010,1799.4
Meghalaya,Groundnut,2011,1942.5
Meghalaya,Groundnut,2012,2367.9
Meghalaya,Groundnut,2013,2033.2
Meghalaya,Groundnut,2014,2222.4
Meghalaya,Groundnut,2015,2250.0
Meghalaya,Groundnut,2016,1839.7
Meghalaya,Groundnut,2017,1903.2
Meghalaya,Groundnut,2018,1425.6
Meghalaya,Groundnut,2019,2027.2
Meghalaya,Groundnut,2020,1558.1
Meghalaya,Groundnut,2021,1960.1
Meghalaya,Groundnut,2022,1767.1
Meghalaya,Groundnut,2023,2266.9
Meghalaya,Groundnut,2024,2395.1
Meghalaya,Groundnut,2025,1691.0
Mizoram,Rice,2010,2554.9
Mizoram,Rice,2011,2260.6
Mizoram,Rice,2012,2309.7
Mizoram,Rice,2013,2518.2
Mizoram,Rice,2014,2216.4
Mizoram,Rice,2015,2262.3
Mizoram,Rice,2016,2440.5
Mizoram,Rice,2017,2987.4
Mizoram,Rice,2018,2482.5
Mizoram,Rice,2019,3009.1
Mizoram,Rice,2020,2697.5
Mizoram,Rice,2021,2363.3
Mizoram,Rice,2022,2035.4
Mizoram,Rice,2023,2465.7
Mizoram,Rice,2024,2062.3
Mizoram,Rice,2025,2344.5
Mizoram,Wheat,2010,1515.7
Mizoram,Wheat,2011,1546.6
Mizoram,Wheat,2012,1562.8
Mizoram,Wheat,2013,1444.5
Mizoram,Wheat,2014,1771.5
Mizoram,Wheat,2015,1275.6
Mizoram,Wheat,2016,1472.7
Mizoram,Wheat,2017,1311.0
Mizoram,Wheat,2018,1481.0
Mizoram,Wheat,2019,1452.8
Mizoram,Wheat,2020,1746.4
Mizoram,Wheat,2021,1394.5
Mizoram,Wheat,2022,1604.6
Mizoram,Wheat,2023,1300.8
Mizoram,Wheat,2024,1492.2
Mizoram,Wheat,2025,1292.3
Mizoram,Maize,2010,867.8
Mizoram,Maize,2011,765.5
Mizoram,Maize,2012,842.9
Mizoram,Maize,2013,865.0
Mizoram,Maize,2014,961.1
Mizoram,Maize,2015,906.2
Mizoram,Maize,2016,820.2
Mizoram,Maize,2017,1020.6
Mizoram,Maize,2018,862.1
Mizoram,Maize,2019,855.8
Mizoram,Maize,2020,882.8
Mizoram,Maize,2021,808.5
Mizoram,Maize,2022,1031.3
Mizoram,Maize,2023,909.6
Mizoram,Maize,2024,1035.8
Mizoram,Maize,2025,734.9
Mizoram,Sugarcane,2010,20036.7
Mizoram,Sugarcane,2011,12173.7
Mizoram,Sugarcane,2012,13822.9
Mizoram,Sugarcane,2013,13944.2
Mizoram,Sugarcane,2014,12594.5
Mizoram,Sugarcane,2015,13285.0
Mizoram,Sugarcane,2016,14147.6
Mizoram,Sugarcane,2017,14196.4
Mizoram,Sugarcane,2018,17570.0
Mizoram,Sugarcane,2019,14782.7
Mizoram,Sugarcane,2020,15216.9
Mizoram,Sugarcane,2021,13230.6
Mizoram,Sugarcane,2022,15262.4
Mizoram,Sugarcane,2023,16571.5
Mizoram,Sugarcane,2024,15838.3
Mizoram,Sugarcane,2025,13743.6
Mizoram,Cotton,2010,8305.1
Mizoram,Cotton,2011,7985.0
Mizoram,Cotton,2012,5094.7
Mizoram,Cotton,2013,7124.3
Mizoram,Cotton,2014,5511.7
Mizoram,Cotton,2015,6969.7
Mizoram,Cotton,2016,5980.4
Mizoram,Cotton,2017,6975.4
Mizoram,Cotton,2018,6310.5
Mizoram,Cotton,2019,7529.9
Mizoram,Cotton,2020,7381.2
Mizoram,Cotton,2021,8470.4
Mizoram,Cotton,2022,7467.1
Mizoram,Cotton,2023,6523.9
Mizoram,Cotton,2024,7607.5
Mizoram,Cotton,2025,7872.3
Mizoram,Pulses,2010,1211.2
Mizoram,Pulses,2011,1213.9
Mizoram,Pulses,2012,1063.8
Mizoram,Pulses,2013,1107.1
Mizoram,Pulses,2014,1007.8
Mizoram,Pulses,2015,1378.5
Mizoram,Pulses,2016,1214.9
Mizoram,Pulses,2017,878.6
Mizoram,Pulses,2018,1197.1
Mizoram,Pulses,2019,960.2
Mizoram,Pulses,2020,1397.4
Mizoram,Pulses,2021,1222.6
Mizoram,Pulses,2022,1288.7
Mizoram,Pulses,2023,1060.3
Mizoram,Pulses,2024,957.7
Mizoram,Pulses,2025,992.8
Mizoram,Soybean,2010,1058.9
Mizoram,Soybean,2011,906.4
Mizoram,Soybean,2012,824.3
Mizoram,Soybean,2013,905.8
Mizoram,Soybean,2014,875.1
Mizoram,Soybean,2015,811.2
Mizoram,Soybean,2016,1010.2
Mizoram,Soybean,2017,801.5
Mizoram,Soybean,2018,1099.8
Mizoram,Soybean,2019,823.2
Mizoram,Soybean,2020,822.5
Mizoram,Soybean,2021,940.1
Mizoram,Soybean,2022,850.9
Mizoram,Soybean,2023,941.8
Mizoram,Soybean,2024,838.3
Mizoram,Soybean,2025,1036.3
Mizoram,Potato,2010,502.6
Mizoram,Potato,2011,565.1
Mizoram,Potato,2012,426.3
Mizoram,Potato,2013,581.8
Mizoram,Potato,2014,472.6
Mizoram,Potato,2015,476.9
Mizoram,Potato,2016,486.7
Mizoram,Potato,2017,466.5
Mizoram,Potato,2018,485.9
Mizoram,Potato,2019,523.5
Mizoram,Potato,2020,495.3
Mizoram,Potato,2021,453.3
Mizoram,Potato,2022,419.6
Mizoram,Potato,2023,455.2
Mizoram,Potato,2024,500.8
Mizoram,Potato,2025,420.6
Mizoram,Tea,2010,5678.2
Mizoram,Tea,2011,6004.9
Mizoram,Tea,2012,7403.3
Mizoram,Tea,2013,6089.5
Mizoram,Tea,2014,6773.2
Mizoram,Tea,2015,7407.1
Mizoram,Tea,2016,5522.3
Mizoram,Tea,2017,5064.3
Mizoram,Tea,2018,5877.8
Mizoram,Tea,2019,5396.7
Mizoram,Tea,2020,6423.9
Mizoram,Tea,2021,5638.7
Mizoram,Tea,2022,5688.7
Mizoram,Tea,2023,5640.3
Mizoram,Tea,2024,6895.1
Mizoram,Tea,2025,5262.4
Mizoram,Groundnut,2010,1814.9
Mizoram,Groundnut,2011,2344.1
Mizoram,Groundnut,2012,1632.6
Mizoram,Groundnut,2013,2023.6
Mizoram,Groundnut,2014,1971.2
Mizoram,Groundnut,2015,1932.6
Mizoram,Groundnut,2016,1702.4
Mizoram,Groundnut,2017,1676.8
Mizoram,Groundnut,2018,2313.5
Mizoram,Groundnut,2019,1873.3
Mizoram,Groundnut,2020,1942.3
Mizoram,Groundnut,2021,2366.4
Mizoram,Groundnut,2022,2181.1
Mizoram,Groundnut,2023,2305.7
Mizoram,Groundnut,2024,1882.3
Mizoram,Groundnut,2025,2111.0
Nagaland,Rice,2010,2402.5
Nagaland,Rice,2011,2334.5
Nagaland,Rice,2012,2556.6
Nagaland,Rice,2013,2584.0
Nagaland,Rice,2014,2458.1
Nagaland,Rice,2015,2325.3
Nagaland,Rice,2016,2655.8
Nagaland,Rice,2017,2791.7
Nagaland,Rice,2018,2322.0
Nagaland,Rice,2019,2387.6
Nagaland,Rice,2020,3146.0
Nagaland,Rice,2021,2826.6
Nagaland,Rice,2022,2200.2
Nagaland,Rice,2023,2058.5
Nagaland,Rice,2024,2615.1
Nagaland,Rice,2025,2951.8
Nagaland,Wheat,2010,1617.0
Nagaland,Wheat,2011,1401.3
Nagaland,Wheat,2012,1226.1
Nagaland,Wheat,2013,1527.3
Nagaland,Wheat,2014,1259.4
Nagaland,Wheat,2015,1546.2
Nagaland,Wheat,2016,1510.4
Nagaland,Wheat,2017,1429.4
Nagaland,Wheat,2018,1481.4
Nagaland,Wheat,2019,1554.3
Nagaland,Wheat,2020,1232.4
Nagaland,Wheat,2021,1567.4
Nagaland,Wheat,2022,1731.7
Nagaland,Wheat,2023,1674.9
Nagaland,Wheat,2024,1473.9
Nagaland,Wheat,2025,1405.2
Nagaland,Maize,2010,1016.2
Nagaland,Maize,2011,1070.2
Nagaland,Maize,2012,886.3
Nagaland,Maize,2013,959.8
Nagaland,Maize,2014,881.5
Nagaland,Maize,2015,865.2
Nagaland,Maize,2016,931.9
Nagaland,Maize,2017,943.9
Nagaland,Maize,2018,889.2
Nagaland,Maize,2019,869.3
Nagaland,Maize,2020,836.4
Nagaland,Maize,2021,862.6
Nagaland,Maize,2022,850.4
Nagaland,Maize,2023,923.4
Nagaland,Maize,2024,880.3
Nagaland,Maize,2025,727.6
Nagaland,Sugarcane,2010,13176.8
Nagaland,Sugarcane,2011,15224.9
Nagaland,Sugarcane,2012,11605.3
Nagaland,Sugarcane,2013,14107.7
Nagaland,Sugarcane,2014,12545.6
Nagaland,Sugarcane,2015,19317.5
Nagaland,Sugarcane,2016,15265.0
Nagaland,Sugarcane,2017,14968.7
Nagaland,Sugarcane,2018,13934.7
Nagaland,Sugarcane,2019,15842.5
Nagaland,Sugarcane,2020,16442.0
Nagaland,Sugarcane,2021,13124.4
Nagaland,Sugarcane,2022,14164.4
Nagaland,Sugarcane,2023,12577.6
Nagaland,Sugarcane,2024,14398.5
Nagaland,Sugarcane,2025,13150.0
Nagaland,Cotton,2010,8507.5
Nagaland,Cotton,2011,4998.6
Nagaland,Cotton,2012,5912.0
Nagaland,Cotton,2013,6639.4
Nagaland,Cotton,2014,7113.1
Nagaland,Cotton,2015,6621.5
Nagaland,Cotton,2016,6660.2
Nagaland,Cotton,2017,6713.7
Nagaland,Cotton,2018,6792.1
Nagaland,Cotton,2019,5682.5
Nagaland,Cotton,2020,6609.1
Nagaland,Cotton,2021,5521.6
Nagaland,Cotton,2022,6811.3
Nagaland,Cotton,2023,5955.2
Nagaland,Cotton,2024,7612.1
Nagaland,Cotton,2025,7750.6
Nagaland,Pulses,2010,1089.6
Nagaland,Pulses,2011,1100.4
Nagaland,Pulses,2012,1363.3
Nagaland,Pulses,2013,1104.0
Nagaland,Pulses,2014,1165.1
Nagaland,Pulses,2015,1034.8
Nagaland,Pulses,2016,1218.1
Nagaland,Pulses,2017,1001.0
Nagaland,Pulses,2018,1340.2
Nagaland,Pulses,2019,1005.0
Nagaland,Pulses,2020,1132.9
Nagaland,Pulses,2021,1208.6
Nagaland,Pulses,2022,1072.4
Nagaland,Pulses,2023,1022.4
Nagaland,Pulses,2024,1241.9
Nagaland,Pulses,2025,1394.1
Nagaland,Soybean,2010,913.3
Nagaland,Soybean,2011,919.7
Nagaland,Soybean,2012,919.5
Nagaland,Soybean,2013,972.6
Nagaland,Soybean,2014,816.2
Nagaland,Soybean,2015,1084.9
Nagaland,Soybean,2016,866.5
Nagaland,Soybean,2017,1138.4
Nagaland,Soybean,2018,785.9
Nagaland,Soybean,2019,894.3
Nagaland,Soybean,2020,885.2
Nagaland,Soybean,2021,1009.6
Nagaland,Soybean,2022,920.1
Nagaland,Soybean,2023,1093.2
Nagaland,Soybean,2024,909.9
Nagaland,Soybean,2025,1052.7
Nagaland,Potato,2010,449.3
Nagaland,Potato,2011,529.9
Nagaland,Potato,2012,494.8
Nagaland,Potato,2013,487.3
Nagaland,Potato,2014,532.6
Nagaland,Potato,2015,615.2
Nagaland,Potato,2016,390.4
Nagaland,Potato,2017,468.2
Nagaland,Potato,2018,390.1
Nagaland,Potato,2019,524.6
Nagaland,Potato,2020,471.6
Nagaland,Potato,2021,470.0
Nagaland,Potato,2022,552.3
Nagaland,Potato,2023,579.5
Nagaland,Potato,2024,506.4
Nagaland,Potato,2025,530.9
Nagaland,Tea,2010,6078.1
Nagaland,Tea,2011,6188.1
Nagaland,Tea,2012,5900.8
Nagaland,Tea,2013,5488.9
Nagaland,Tea,2014,7160.0
Nagaland,Tea,2015,6109.7
Nagaland,Tea,2016,6423.7
Nagaland,Tea,2017,4599.3
Nagaland,Tea,2018,6559.6
Nagaland,Tea,2019,6043.6
Nagaland,Tea,2020,6548.5
Nagaland,Tea,2021,5387.1
Nagaland,Tea,2022,6109.5
Nagaland,Tea,2023,6141.8
Nagaland,Tea,2024,6428.3
Nagaland,Tea,2025,6425.5
Nagaland,Groundnut,2010,2096.3
Nagaland,Groundnut,2011,1937.0
Nagaland,Groundnut,2012,2036.8
Nagaland,Groundnut,2013,2073.3
Nagaland,Groundnut,2014,2049.4
Nagaland,Groundnut,2015,2159.6
Nagaland,Groundnut,2016,1987.2
Nagaland,Groundnut,2017,2292.7
Nagaland,Groundnut,2018,2082.8
Nagaland,Groundnut,2019,1706.2
Nagaland,Groundnut,2020,2015.0
Nagaland,Groundnut,2021,1829.9
Nagaland,Groundnut,2022,1697.1
Nagaland,Groundnut,2023,1587.6
Nagaland,Groundnut,2024,2173.0
Nagaland,Groundnut,2025,1819.7
Odisha,Rice,2010,2494.3
Odisha,Rice,2011,2557.4
Odisha,Rice,2012,2128.7
Odisha,Rice,2013,2409.5
Odisha,Rice,2014,2677.6
Odisha,Rice,2015,2671.9
Odisha,Rice,2016,2481.1
Odisha,Rice,2017,2780.5
Odisha,Rice,2018,2671.5
Odisha,Rice,2019,2338.6
Odisha,Rice,2020,2036.2
Odisha,Rice,2021,2667.8
Odisha,Rice,2022,2776.6
Odisha,Rice,2023,2679.1
Odisha,Rice,2024,2506.6
Odisha,Rice,2025,2026.1
Odisha,Wheat,2010,1331.0
Odisha,Wheat,2011,1600.7
Odisha,Wheat,2012,1245.9
Odisha,Wheat,2013,1414.4
Odisha,Wheat,2014,1553.1
Odisha,Wheat,2015,1216.6
Odisha,Wheat,2016,1235.4
Odisha,Wheat,2017,1295.0
Odisha,Wheat,2018,1482.1
Odisha,Wheat,2019,1133.1
Odisha,Wheat,2020,1396.5
Odisha,Wheat,2021,1867.0
Odisha,Wheat,2022,1390.4
Odisha,Wheat,2023,1938.5
Odisha,Wheat,2024,1631.5
Odisha,Wheat,2025,1264.3
Odisha,Maize,2010,696.7
Odisha,Maize,2011,918.2
Odisha,Maize,2012,901.6
Odisha,Maize,2013,999.9
Odisha,Maize,2014,741.4
Odisha,Maize,2015,815.3
Odisha,Maize,2016,728.8
Odisha,Maize,2017,953.5
Odisha,Maize,2018,651.9
Odisha,Maize,2019,961.9
Odisha,Maize,2020,956.2
Odisha,Maize,2021,776.5
Odisha,Maize,2022,753.0
Odisha,Maize,2023,845.0
Odisha,Maize,2024,951.1
Odisha,Maize,2025,1005.3
Odisha,Sugarcane,2010,15195.2
Odisha,Sugarcane,2011,13662.3
Odisha,Sugarcane,2012,15283.4
Odisha,Sugarcane,2013,15721.5
Odisha,Sugarcane,2014,16187.2
Odisha,Sugarcane,2015,15545.8
Odisha,Sugarcane,2016,14205.5
Odisha,Sugarcane,2017,14714.3
Odisha,Sugarcane,2018,12875.7
Odisha,Sugarcane,2019,17390.0
Odisha,Sugarcane,2020,13930.1
Odisha,Sugarcane,2021,15820.8
Odisha,Sugarcane,2022,16717.7
Odisha,Sugarcane,2023,14118.6
Odisha,Sugarcane,2024,12308.7
Odisha,Sugarcane,2025,15625.5
Odisha,Cotton,2010,7753.7
Odisha,Cotton,2011,6532.2
Odisha,Cotton,2012,7236.2
Odisha,Cotton,2013,6572.0
Odisha,Cotton,2014,7165.6
Odisha,Cotton,2015,6770.8
Odisha,Cotton,2016,7664.5
Odisha,Cotton,2017,8255.2
Odisha,Cotton,2018,7543.8
Odisha,Cotton,2019,6477.5
Odisha,Cotton,2020,6042.6
Odisha,Cotton,2021,6999.7
Odisha,Cotton,2022,7880.7
Odisha,Cotton,2023,7380.2
Odisha,Cotton,2024,6452.9
Odisha,Cotton,2025,6105.9
Odisha,Pulses,2010,1321.8
Odisha,Pulses,2011,1240.6
Odisha,Pulses,2012,1661.7
Odisha,Pulses,2013,1140.9
Odisha,Pulses,2014,1312.7
Odisha,Pulses,2015,1157.6
Odisha,Pulses,2016,1296.7
Odisha,Pulses,2017,1058.9
Odisha,Pulses,2018,977.4
Odisha,Pulses,2019,1392.7
Odisha,Pulses,2020,1116.5
Odisha,Pulses,2021,1178.5
Odisha,Pulses,2022,1076.0
Odisha,Pulses,2023,961.0
Odisha,Pulses,2024,1191.0
Odisha,Pulses,2025,997.3
Odisha,Soybean,2010,1010.1
Odisha,Soybean,2011,866.5
Odisha,Soybean,2012,937.3
Odisha,Soybean,2013,737.5
Odisha,Soybean,2014,717.9
Odisha,Soybean,2015,1118.3
Odisha,Soybean,2016,956.1
Odisha,Soybean,2017,1053.1
Odisha,Soybean,2018,1075.9
Odisha,Soybean,2019,759.5
Odisha,Soybean,2020,993.6
Odisha,Soybean,2021,1121.0
Odisha,Soybean,2022,1012.4
Odisha,Soybean,2023,934.0
Odisha,Soybean,2024,986.2
Odisha,Soybean,2025,935.9
Odisha,Potato,2010,459.5
Odisha,Potato,2011,484.7
Odisha,Potato,2012,479.0
Odisha,Potato,2013,551.0
Odisha,Potato,2014,475.7
Odisha,Potato,2015,534.4
Odisha,Potato,2016,503.4
Odisha,Potato,2017,595.2
Odisha,Potato,2018,597.5
Odisha,Potato,2019,449.5
Odisha,Potato,2020,479.3
Odisha,Potato,2021,554.1
Odisha,Potato,2022,445.4
Odisha,Potato,2023,417.7
Odisha,Potato,2024,561.3
Odisha,Potato,2025,548.3
Odisha,Tea,2010,6281.3
Odisha,Tea,2011,7355.8
Odisha,Tea,2012,5519.9
Odisha,Tea,2013,5281.5
Odisha,Tea,2014,6433.4
Odisha,Tea,2015,6165.2
Odisha,Tea,2016,6198.0
Odisha,Tea,2017,5887.6
Odisha,Tea,2018,5656.9
Odisha,Tea,2019,5972.2
Odisha,Tea,2020,6135.4
Odisha,Tea,2021,5836.0
Odisha,Tea,2022,5216.8
Odisha,Tea,2023,5424.7
Odisha,Tea,2024,6251.0
Odisha,Tea,2025,5177.1
Odisha,Groundnut,2010,2036.6
Odisha,Groundnut,2011,2155.4
Odisha,Groundnut,2012,1856.6
Odisha,Groundnut,2013,2346.2
Odisha,Groundnut,2014,1903.1
Odisha,Groundnut,2015,1906.6
Odisha,Groundnut,2016,1998.1
Odisha,Groundnut,2017,2221.5
Odisha,Groundnut,2018,1795.9
Odisha,Groundnut,2019,2198.9
Odisha,Groundnut,2020,1962.1
Odisha,Groundnut,2021,1553.0
Odisha,Groundnut,2022,2085.3
Odisha,Groundnut,2023,2050.0
Odisha,Groundnut,2024,1783.8
Odisha,Groundnut,2025,2105.6
Punjab,Rice,2010,2832.2
Punjab,Rice,2011,2218.8
Punjab,Rice,2012,2440.7
Punjab,Rice,2013,3383.7
Punjab,Rice,2014,2425.2
Punjab,Rice,2015,2675.4
Punjab,Rice,2016,2713.5
Punjab,Rice,2017,2305.6
Punjab,Rice,2018,3023.7
Punjab,Rice,2019,2629.9
Punjab,Rice,2020,1986.6
Punjab,Rice,2021,2278.4
Punjab,Rice,2022,2302.0
Punjab,Rice,2023,2069.5
Punjab,Rice,2024,2446.7
Punjab,Rice,2025,2055.8
Punjab,Wheat,2010,1532.3
Punjab,Wheat,2011,1298.6
Punjab,Wheat,2012,1350.8
Punjab,Wheat,2013,1248.2
Punjab,Wheat,2014,1501.1
Punjab,Wheat,2015,1433.7
Punjab,Wheat,2016,1470.6
Punjab,Wheat,2017,1338.1
Punjab,Wheat,2018,1253.3
Punjab,Wheat,2019,1456.5
Punjab,Wheat,2020,1515.6
Punjab,Wheat,2021,1461.0
Punjab,Wheat,2022,1534.8
Punjab,Wheat,2023,1665.4
Punjab,Wheat,2024,1223.9
Punjab,Wheat,2025,1325.7
Punjab,Maize,2010,831.7
Punjab,Maize,2011,857.6
Punjab,Maize,2012,1001.1
Punjab,Maize,2013,892.9
Punjab,Maize,2014,1118.6
Punjab,Maize,2015,942.1
Punjab,Maize,2016,778.0
Punjab,Maize,2017,883.0
Punjab,Maize,2018,1048.9
Punjab,Maize,2019,964.6
Punjab,Maize,2020,866.7
Punjab,Maize,2021,680.2
Punjab,Maize,2022,861.2
Punjab,Maize,2023,946.9
Punjab,Maize,2024,923.4
Punjab,Maize,2025,1027.2
Punjab,Sugarcane,2010,16290.5
Punjab,Sugarcane,2011,15345.3
Punjab,Sugarcane,2012,16680.4
Punjab,Sugarcane,2013,17472.6
Punjab,Sugarcane,2014,13899.1
Punjab,Sugarcane,2015,13649.8
Punjab,Sugarcane,2016,14105.3
Punjab,Sugarcane,2017,16107.8
Punjab,Sugarcane,2018,14331.5
Punjab,Sugarcane,2019,13832.7
Punjab,Sugarcane,2020,13302.9
Punjab,Sugarcane,2021,12058.1
Punjab,Sugarcane,2022,17796.6
Punjab,Sugarcane,2023,13669.3
Punjab,Sugarcane,2024,13882.8
Punjab,Sugarcane,2025,12957.3
Punjab,Cotton,2010,9863.6
Punjab,Cotton,2011,8390.4
Punjab,Cotton,2012,5709.0
Punjab,Cotton,2013,7012.8
Punjab,Cotton,2014,6420.6
Punjab,Cotton,2015,8415.3
Punjab,Cotton,2016,7285.8
Punjab,Cotton,2017,6548.9
Punjab,Cotton,2018,6676.3
Punjab,Cotton,2019,7058.2
Punjab,Cotton,2020,5765.9
Punjab,Cotton,2021,7440.5
Punjab,Cotton,2022,6025.1
Punjab,Cotton,2023,6004.9
Punjab,Cotton,2024,6492.5
Punjab,Cotton,2025,7396.0
Punjab,Pulses,2010,937.0
Punjab,Pulses,2011,1274.3
Punjab,Pulses,2012,1229.5
Punjab,Pulses,2013,1371.6
Punjab,Pulses,2014,1376.5
Punjab,Pulses,2015,1228.2
Punjab,Pulses,2016,1126.1
Punjab,Pulses,2017,1110.2
Punjab,Pulses,2018,1000.5
Punjab,Pulses,2019,1041.8
Punjab,Pulses,2020,1227.5
Punjab,Pulses,2021,1302.5
Punjab,Pulses,2022,1253.7
Punjab,Pulses,2023,1363.1
Punjab,Pulses,2024,1302.9
Punjab,Pulses,2025,1128.9
Punjab,Soybean,2010,875.1
Punjab,Soybean,2011,951.6
Punjab,Soybean,2012,939.1
Punjab,Soybean,2013,915.0
Punjab,Soybean,2014,820.4
Punjab,Soybean,2015,963.6
Punjab,Soybean,2016,892.5
Punjab,Soybean,2017,861.1
Punjab,Soybean,2018,822.2
Punjab,Soybean,2019,880.8
Punjab,Soybean,2020,798.4
Punjab,Soybean,2021,959.0
Punjab,Soybean,2022,1010.1
Punjab,Soybean,2023,856.0
Punjab,Soybean,2024,1033.4
Punjab,Soybean,2025,1088.2
Punjab,Potato,2010,513.8
Punjab,Potato,2011,484.2
Punjab,Potato,2012,578.3
Punjab,Potato,2013,494.8
Punjab,Potato,2014,516.7
Punjab,Potato,2015,489.4
Punjab,Potato,2016,511.6
Punjab,Potato,2017,480.9
Punjab,Potato,2018,461.4
Punjab,Potato,2019,564.6
Punjab,Potato,2020,458.3
Punjab,Potato,2021,479.8
Punjab,Potato,2022,551.3
Punjab,Potato,2023,410.4
Punjab,Potato,2024,511.6
Punjab,Potato,2025,441.5
Punjab,Tea,2010,6295.6
Punjab,Tea,2011,4925.6
Punjab,Tea,2012,6412.6
Punjab,Tea,2013,6445.4
Punjab,Tea,2014,5414.8
Punjab,Tea,2015,5270.9
Punjab,Tea,2016,5963.3
Punjab,Tea,2017,5898.9
Punjab,Tea,2018,5431.9
Punjab,Tea,2019,5592.8
Punjab,Tea,2020,6890.8
Punjab,Tea,2021,5594.1
Punjab,Tea,2022,5295.8
Punjab,Tea,2023,5139.2
Punjab,Tea,2024,6009.2
Punjab,Tea,2025,7491.8
Punjab,Groundnut,2010,2241.7
Punjab,Groundnut,2011,2233.9
Punjab,Groundnut,2012,1884.3
Punjab,Groundnut,2013,1925.8
Punjab,Groundnut,2014,1768.0
Punjab,Groundnut,2015,2191.7
Punjab,Groundnut,2016,1732.7
Punjab,Groundnut,2017,1912.1
Punjab,Groundnut,2018,1864.4
Punjab,Groundnut,2019,1766.2
Punjab,Groundnut,2020,1947.8
Punjab,Groundnut,2021,2231.0
Punjab,Groundnut,2022,1847.8
Punjab,Groundnut,2023,1733.5
Punjab,Groundnut,2024,1910.8
Punjab,Groundnut,2025,2132.0
Rajasthan,Rice,2010,2608.9
Rajasthan,Rice,2011,2604.2
Rajasthan,Rice,2012,2253.6
Rajasthan,Rice,2013,2180.4
Rajasthan,Rice,2014,2502.3
Rajasthan,Rice,2015,2327.8
Rajasthan,Rice,2016,2241.7
Rajasthan,Rice,2017,2583.1
Rajasthan,Rice,2018,2837.7
Rajasthan,Rice,2019,2280.7
Rajasthan,Rice,2020,2430.3
Rajasthan,Rice,2021,2251.1
Rajasthan,Rice,2022,2578.8
Rajasthan,Rice,2023,2668.9
Rajasthan,Rice,2024,2210.9
Rajasthan,Rice,2025,2128.9
Rajasthan,Wheat,2010,1551.4
Rajasthan,Wheat,2011,1305.3
Rajasthan,Wheat,2012,1340.1
Rajasthan,Wheat,2013,1206.5
Rajasthan,Wheat,2014,1568.7
Rajasthan,Wheat,2015,1386.9
Rajasthan,Wheat,2016,1669.8
Rajasthan,Wheat,2017,1419.0
Rajasthan,Wheat,2018,1307.4
Rajasthan,Wheat,2019,1365.6
Rajasthan,Wheat,2020,1300.0
Rajasthan,Wheat,2021,1656.6
Rajasthan,Wheat,2022,1378.6
Rajasthan,Wheat,2023,1351.9
Rajasthan,Wheat,2024,1742.0
Rajasthan,Wheat,2025,1694.5
Rajasthan,Maize,2010,840.7
Rajasthan,Maize,2011,984.0
Rajasthan,Maize,2012,1090.9
Rajasthan,Maize,2013,959.6
Rajasthan,Maize,2014,755.1
Rajasthan,Maize,2015,800.4
Rajasthan,Maize,2016,836.8
Rajasthan,Maize,2017,880.2
Rajasthan,Maize,2018,1044.0
Rajasthan,Maize,2019,882.8
Rajasthan,Maize,2020,873.4
Rajasthan,Maize,2021,801.3
Rajasthan,Maize,2022,933.0
Rajasthan,Maize,2023,767.8
Rajasthan,Maize,2024,730.8
Rajasthan,Maize,2025,1016.9
Rajasthan,Sugarcane,2010,13879.4
Rajasthan,Sugarcane,2011,14857.2
Rajasthan,Sugarcane,2012,16438.2
Rajasthan,Sugarcane,2013,15655.3
Rajasthan,Sugarcane,2014,18691.5
Rajasthan,Sugarcane,2015,15076.3
Rajasthan,Sugarcane,2016,16317.6
Rajasthan,Sugarcane,2017,16968.2
Rajasthan,Sugarcane,2018,15236.6
Rajasthan,Sugarcane,2019,16259.5
Rajasthan,Sugarcane,2020,15141.9
Rajasthan,Sugarcane,2021,13550.1
Rajasthan,Sugarcane,2022,12952.0
Rajasthan,Sugarcane,2023,16096.8
Rajasthan,Sugarcane,2024,14192.3
Rajasthan,Sugarcane,2025,16740.0
Rajasthan,Cotton,2010,7044.8
Rajasthan,Cotton,2011,7987.6
Rajasthan,Cotton,2012,7935.5
Rajasthan,Cotton,2013,5569.4
Rajasthan,Cotton,2014,6395.8
Rajasthan,Cotton,2015,8495.1
Rajasthan,Cotton,2016,5282.6
Rajasthan,Cotton,2017,7633.3
Rajasthan,Cotton,2018,8391.7
Rajasthan,Cotton,2019,6718.7
Rajasthan,Cotton,2020,6526.9
Rajasthan,Cotton,2021,7584.6
Rajasthan,Cotton,2022,6960.7
Rajasthan,Cotton,2023,6426.8
